dc.type.full,dc.identifier.uri,dc.date.issued,dc.title,dc.authority.people
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/961201,2015,convegno,"FERRARO, VENERE;RAMPINO, LUCIA ROSA ELENA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/965583,2015,convegno,"BORGHETTI, FABIO;GANDINI, PAOLO;STUDER, LUCA PASINO;Todeschini, Veronica;Pastorelli, Giuseppe"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/965585,2015,convegno,"BORGHETTI, FABIO;GANDINI, PAOLO;MARCHIONNI, GIOVANNA;PONTI, MARCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/965931,2015,convegno,"CARATTI, ELENA;CIUCCARELLI, PAOLO;Roxburgh, M. W. D."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/967197,2015,convegno,"PIARDI, SILVIA ELVIRA MARIA;Ponzio, Angelica PAIVA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/967198,2015,convegno,"Ponzio, Angelica;PIARDI, SILVIA ELVIRA MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/967269,2015,convegno,"Ponzio, Angélica Paiva;PIARDI, SILVIA ELVIRA MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/967689,2015,convegno,"MARIANI, ILARIA;TELALBASIC, IDA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/968271,2015,convegno,"ROGNOLI, VALENTINA;Oroza, E."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/968864,2015,convegno,"COLOMBO, SARA;Djajadiningrat, T.;RAMPINO, LUCIA ROSA ELENA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/969234,2015,convegno,"FERRARO, VENERE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/969319,2015,convegno,"FERRARO, VENERE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/970272,2015,convegno,"PIREDDA, FRANCESCA;CIANCIA, MARIANA;VENDITTI, SIMONA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/970533,2015,convegno,"FERRARA, MARIA RITA;LECCE, CHIARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/970573,2015,convegno,"MAFFEI, STEFANO;VILLARI, BEATRICE;PARINI, BARBARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/970574,2015,convegno,"MAFFEI, STEFANO;Banerjee, Banny;BERTOLA, PAOLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/970575,2015,convegno,"MAFFEI, STEFANO;BIANCHINI, MASSIMO;Menichinelli, M.;CAROSI, ALESSANDRA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/970576,2015,convegno,"MAFFEI, STEFANO;MORTATI, MARZIA;VILLARI, BEATRICE;ARQUILLA, VENANZIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/970833,2015,convegno,"STANDOLI, CARLO EMILIO;COSTA, FIAMMETTA CARLA ENRICA;MAZZOLA, ALESSANDRA;Muschiato, S.;Zambarbieri, D."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/971195,2015,convegno,"SELLONI, DANIELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/971209,2015,convegno,"ROSSI, MICHELA;Mele, Giampiero"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/971211,2015,convegno,"ROSSI, MICHELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/971581,2015,convegno,"BOLZAN, PATRIZIA;MORTATI, MARZIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/971668,2015,convegno,"BRUGLIERI, MAURIZIO;CARDANI, CESARE;Putzu, M."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/971685,2015,convegno,"FOGLIENI, FRANCESCA;Student, Phd;di Milano, Politecnico;Italy,;Francescafoglieni@polimiit, F.r.a.n.c.e.s.c.a. F.o.g.l.i.e.n.i.@.p.o.l.i.m.i. It;VILLARI, BEATRICE;Fellow, Research;di Milano, Politecnico;Italy,;Beatricevillari@polimiit, B.e.a.t.r.i.c.e. V.i.l.l.a.r.i.@.p.o.l.i.m.i. It"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/971909,2015,convegno,"CORUBOLO, MARTA;MERONI, ANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/971910,2015,convegno,"CAUTELA, CABIRIO;MERONI, ANNA;Muratovski, Gjoko"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/971929,2015,convegno,"RICCO', DINA;GUNETTI, LUCIANA;Andriani, A."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/971979,2015,convegno,"RICCO', DINA;M. José De Córdoba Serrano"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/972204,2015,convegno,"IAROSSI, MARIA POMPEIANA;CONTE, SARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/972336,2015,convegno,"FERRARA, MARIA RITA;Bengisu, Murat"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/972631,2015,convegno,"Tassinari, Virginia;BERTOLOTTI, ELISA;Daam, Heather;PIREDDA, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/972726,2015,convegno,"SPADAFORA, MARCO;VITALI, ANNAMARIA ANDREA;PILLAN, MARGHERITA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/972728,2015,convegno,"PILLAN, MARGHERITA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/972956,2015,convegno,"SCULLICA, FRANCESCO;Elgani, F."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/972961,2015,convegno,"SCULLICA, FRANCESCO;Elgani, E."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/973025,2015,convegno,"PIREDDA, FRANCESCA;FASSI, DAVIDE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/973068,2015,convegno,"GUAGLIANO, MARIO;PREVITALI, BARBARA;RAMPINO, LUCIA ROSA ELENA;GALIMBERTI, GIORGIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/973300,2015,convegno,"Ackermann, Judith;MARIANI, ILARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/973546,2015,convegno,"GANDINI, PAOLO;STUDER, LUCA PASINO;BORGHETTI, FABIO;IULIANO, ROSANNA;PASTORELLI, GIUSEPPE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/973684,2015,convegno,"PILLAN, MARGHERITA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/973700,2015,convegno,"CECONELLO, MAURO ATTILIO;SPALLAZZO, DAVIDE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/973702,2015,convegno,"CECONELLO, MAURO ATTILIO;Spagnoli, A.;SPALLAZZO, DAVIDE;TOLINO, UMBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/973704,2015,convegno,"CECONELLO, MAURO ATTILIO;Spagnoli, A.;SPALLAZZO, DAVIDE;TOLINO, UMBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/973775,2015,convegno,"BERGAMASCHI, SARA;RAMPINO, LUCIA ROSA ELENA;COLOMBO, SARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/974578,2015,convegno,"FERRARIS, SILVIA DEBORAH;FERRARO, VENERE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/974580,2015,convegno,"FERRARIS, SILVIA DEBORAH"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/974645,2015,convegno,"MARANI, PIETRO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/974752,2015,convegno,"GUIDA, FRANCESCO ERMANNO;TONELLI, ALESSANDRO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/975482,2015,convegno,"PARENTE, MARINA;Medeiros, Vivianne Nardi de Assis"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/978071,2015,convegno,"VACCA, FEDERICA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/978162,2015,convegno,"Stewart, B. L.;COLOMBI, CHIARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/978163,2015,convegno,"COLOMBI, CHIARA;LUPO, ELEONORA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/979064,2015,convegno,"RIZZI, ALESSANDRO;ROSSI, MAURIZIO;Bonanomi, C.;SINISCALCO, ANDREA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/979069,2015,convegno,"CASCIANI, DARIA;MUSANTE, FULVIO;ROSSI, MAURIZIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/979070,2015,convegno,"ROSSI, MAURIZIO;SINISCALCO, ANDREA;RIZZI, ALESSANDRO;Bonanomi, C."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/979072,2015,convegno,"ROSSI, MAURIZIO;MUSANTE, FULVIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/979234,2015,convegno,"LUPO, ELEONORA;S. Teasley;VOLONTE', PAOLO GAETANO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/979532,2015,convegno,"ROGNOLI, VALENTINA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/979576,2015,convegno,"BISSON, MARIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/979596,2015,convegno,"Eline Nobels;OSTUZZI, FRANCESCA;LEVI, MARINELLA;ROGNOLI, VALENTINA;Jan Detand"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/980218,2015,convegno,"BUCCHETTI, VALERIA LUISA;CARATTI, ELENA;REINA, MARTA ISABELLA;TOLINO, UMBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/982900,2015,convegno,"DE ROSA, ANNALINDA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/983123,2015,convegno,"REBAGLIO, AGNESE;BRENNA, LUIGI PAOLO;DE ROSA, ANNALINDA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/983131,2015,convegno,"CASCIANI, DARIA;ROSSI, MAURIZIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/983714,2015,convegno,"TROCCHIANESI, RAFFAELLA;BORSOTTI, MARCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/983871,2015,convegno,"PILS, GIULIA;TROCCHIANESI, RAFFAELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/984313,2015,convegno,"FONSECA BRAGA, MARIANA;Manhago, Marcelo Souza;INGARAMO, MATTEO ORESTE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/984314,2015,convegno,"YIN, LIANG;FASSI, DAVIDE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/984465,2015,convegno,"DECKER, LUCIE;PEI, XUE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/986189,2015,convegno,"CARATTI, ELENA;CIRAVEGNA, ERIK;REBAGLIO, AGNESE;TOLINO, UMBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/986197,2015,convegno,"SCHLACHT, IRENE LIA;CEPPI, GIULIO;NAZIR, SALMAN"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/986338,2015,convegno,"ANZANI, ANNA;BAILA, ANGELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/986348,2015,convegno,"CARAMEL, CLAUDIA;ANZANI, ANNA;BAILA, ANGELA;GUARISCO, MARGHERITA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/986551,2015,convegno,"BAULE, GIOVANNI;QUAGGIOTTO, MARCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/986658,2015,convegno,"HAN, HAN;ZURLO, FRANCESCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/986702,2015,convegno,"ZANETTI, CRISTIANO;SEREGNI, MARCO;BIANCHINI, MASSIMO;TAISCH, MARCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/987070,2015,convegno,"CALABI, DANIELA ANNA;CHIODO, ELISA;SCURI, SABRINA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/987078,2015,convegno,"CALABI, DANIELA ANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/987123,2015,convegno,"CALABI, DANIELA ANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/989296,2015,convegno,"FASSI, DAVIDE;Wenqing, Yang"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/989301,2015,convegno,"Chueng Nainby, Priscilla;FASSI, DAVIDE;Xiao, Dongjuan"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/989647,2015,convegno,"GIUNTA, ELENA ENRICA;REBAGLIO, AGNESE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/990590,2015,convegno,"Cenini, Elisa;Desole, Elisa;FACCHINETTI, MASSIMO;SCHLACHT, IRENE LIA;Foing, Bernard;Artusi, Matteo;CEPPI, GIULIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/990591,2015,convegno,"SCHLACHT, IRENE LIA;Foing, Bernard;CEPPI, GIULIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/994219,2015,convegno,"ARQUILLA, VENANZIO;Fiorinelli, Giulia"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/995072,2015,convegno,"Carrion, Carme;Caon, Maurizio;Carrino, Stefano;Moliner, Liliana Arroyo;Lang, Alexandra;Atkinson, Sarah;MAZZOLA, MARCO;PEREGO, PAOLO;STANDOLI, CARLO EMILIO;Castell, Conxa;Espallargues, Mireia"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/999586,2015,convegno,"CHE ME, ROSALAM;GRAMEGNA, SILVIA MARIA;BIAMONTI, ALESSANDRO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/959218,2015,convegno,"BIAGI, LUDOVICO GIORGIO ALDO;Comai, S.;MANGIAROTTI, RAFFAELLA;MATTEUCCI, MATTEO;NEGRETTI, MARCO;Ugur, S.;VISCONTI, MARIA GRAZIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/971977,2015,convegno,"RICCO', DINA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/971994,2015,convegno,"RICCO', DINA;Luciana, Gunetti;Antonella, Andriani"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/972366,2015,convegno,"FERRARA, MARIA RITA;LECCE, CHIARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/972627,2015,convegno,"VENDITTI, SIMONA;CIANCIA, MARIANA;PIREDDA, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/977249,2015,convegno,"PARENTE, MARINA;Medeiros, Vivianne Nardi de Assis"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/979597,2015,convegno,"ROGNOLI, VALENTINA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/984682,2015,convegno,"FRANCESCHINI, SILVIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/986661,2015,convegno,"HAN, HAN;ZURLO, FRANCESCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/994298,2015,convegno,"ARQUILLA, VENANZIO;BARBIERI, ANNALISA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1000150,2016,convegno,"Komatsu, T. T.;DESERTI, ALESSANDRO;Rizzo, F.;CELI, MANUELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1000317,2016,convegno,"ROSSI, MICHELA;BURATTI, GIORGIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1000318,2016,convegno,"IAROSSI, MARIA POMPEIANA;Mele, Giampiero;ROSSI, MICHELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1000570,2016,convegno,"CELI, MANUELA;Formia, E.;Franzato, C.;Imbesi, L.;Peduccio, P. P.;Hernandis, B.;Celaschi, F."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1001252,2016,convegno,"IANNILLI, VALERIA MARIA;PENATI, ANTONELLA VALERIA;VACCA, FEDERICA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1001327,2016,convegno,"Komatsu, T. T.;CELI, MANUELA;DESERTI, ALESSANDRO;Rizzo, F."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1002790,2016,convegno,"CIASTELLARDI, MATTEO;de Kerckhove, Derrick"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1004077,2016,convegno,"DAGLIO, LAURA;GEROSA, GIULIA MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1004778,2016,convegno,"SCURI, SABRINA;CHIODO, ELISA;CALABI, DANIELA ANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1005171,2016,convegno,"ZINGALE, SALVATORE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1005214,2016,convegno,"MOTTA, MARTINA;GALLARATI, FEDERICA;CONTI, GIOVANNI MARIA;DELL'ACQUA BELLAVITIS, ARTURO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1005405,2016,convegno,"PALMIERI, STEFANIA;Amandolese, D."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1006109,2016,convegno,"ZINGALE, SALVATORE;DOMINGUES MACHADO MELO, FELIPE;Dijon, De Moraes"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1007145,2016,convegno,"FERABOLI, MARIA TERESA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1007414,2016,convegno,"PARISI, STEFANO;ROGNOLI, VALENTINA;AYALA GARCIA, CAMILO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1007415,2016,convegno,"ROGNOLI, VALENTINA;AYALA GARCIA, CAMILO;PARISI, STEFANO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1008143,2016,convegno,"VITALI, ILARIA;ROGNOLI, VALENTINA;ARQUILLA, VENANZIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1008145,2016,convegno,"ROGNOLI, VALENTINA;AYALA GARCIA, CAMILO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1009204,2016,convegno,"BRUGLIERI, MAURIZIO;CARDANI, CESARE;Putzu, Matteo"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1009513,2016,convegno,"FONSECA BRAGA, MARIANA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1012447,2016,convegno,"FASSI, DAVIDE;GALLUZZO, LAURA;DE ROSA, ANNALINDA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1015493,2016,convegno,"VEZZOLI, CARLO ARNALDO;PIARDI, SILVIA ELVIRA MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1017173,2016,convegno,"GADDI, ROSSANA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1017366,2016,convegno,"ARNABOLDI, MICHELA;BRAMBILLA, MARCO;CASSOTTANA, BEATRICE;CIUCCARELLI, PAOLO;RIPAMONTI, DAVIDE MARIA FILIPPO;VANTINI, SIMONE;VOLONTERIO, RICCARDO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1017843,2016,convegno,"FASSI, DAVIDE;GALLUZZO, LAURA;Rogel, L."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1017847,2016,convegno,"GIUNTA, ELENA ENRICA;RAINISIO, NICOLA;REBAGLIO, AGNESE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1017984,2016,convegno,"FERRARA, MARIA RITA;LECCE, CHIARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1018037,2016,convegno,Cautela C.;M. Simoni;S. Colombo
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1018226,2016,convegno,"ROSSI, MAURIZIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1018239,2016,convegno,"CASCIANI, DARIA;MUSANTE, FULVIO;ROSSI, MAURIZIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1018451,2016,convegno,"BERTOLA, PAOLA;VACCA, FEDERICA;Cavanna C."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1018554,2016,convegno,"GENTILI, HELENA;CASCIANI, DARIA"
