title,year,authors,internalAuthors,externalAuthors
Transferring new knowledge from the field of neuroscience to product design education,2007,Ferraris silvia deborah,Ferraris silvia deborah
Usabilità delle facility scientifiche a bordo del modulo columbus – stazione spaziale internazionale: “meemm operational study”,2006,Ferraris silvia deborah,Ferraris silvia deborah
Developing new products in the field of home automation. methodological overview and pilot scheme,2006,Ferraris silvia deborah,Ferraris silvia deborah
La pittura a milano dalla metà del quattrocento all'arrivo degli spagnoli,2011,Marani pietro cesare,Marani pietro cesare
Leonardo: il genio il mito,2011,Marani pietro cesare;Pedretti c.;Salvi p.;Vitulo c.;Barilli r.,Marani pietro cesare,Pedretti c.;Salvi p.;Vitulo c.;Barilli r.
Industrial design for space,2002,Dominoni annalisa,Dominoni annalisa
Good idea + good design = good service ? learning how to evaluate service design,2011,Maffei stefano;E. pacenti;Villari beatrice,Maffei stefano;Villari beatrice,E. pacenti
Geometria descrittiva e modellazione virtuale fracomprensione e sperimentazione.,2011,Amoruso giuseppe;Mele giampiero;Buratti giorgio,Amoruso giuseppe;Mele giampiero;Buratti giorgio
Colore e interazione con lo spazio architettonico. la rappresentazione del colore tra idea e progetto,2011,Amoruso giuseppe,Amoruso giuseppe
Poligoni e piramidi. geometria e colore,2011,Amoruso giuseppe,Amoruso giuseppe
Rappresentazione design oriented per la valorizzazione e lo sviluppo territoriale,2011,Amoruso giuseppe,Amoruso giuseppe
Il progetto di un centro di ricerca di design for the ageing society,2006,Ferraris silvia deborah;Muschiato sabrina,Ferraris silvia deborah;Muschiato sabrina
Working activity in space: preparation of the scientific experiments’ performance,2005,Ferraris silvia deborah,Ferraris silvia deborah
Design for microgravity - tools for the design of habitats with no gravity,2004,Ferraris silvia deborah,Ferraris silvia deborah
Imagen urbana. fotografía interactiva e imágenes semi-inmersivas,2008,Amoruso giuseppe;M. chiarella,Amoruso giuseppe,M. chiarella
La proyectación de la calidad urbana: un código gráfico digital para la representación y el recupero de la ciudad histórica,2004,Amoruso giuseppe;M. l. tarchini,Amoruso giuseppe,M. l. tarchini
Synesthetic access to visual contents: modes of communication design to offer vicarious information,2012,Ricco' dina,Ricco' dina
"Sinestesia. los fundamentos teóricos, artísticos y científicos",2012,M. j. de córdoba;Ricco' dina,Ricco' dina,M. j. de córdoba
Muvi3. video and moving image on synesthesia and visual music / muvi3. vídeo e imagen en movimiento sobre sinestesia y música visual,2012,Ricco' dina;M. j. de córdoba,Ricco' dina,M. j. de córdoba
Muvi3: un evento en evolución / muvi3: an event in evolution / muvi3: un evento in evoluzione,2012,Ricco' dina;M. j. de córdoba,Ricco' dina,M. j. de córdoba
Baba-yaga,2012,Ricco' dina;A. belluscio,Ricco' dina,A. belluscio
I sensi argomentati. totalità del sensorio e accesso sinestesico alle informazioni,2011,Ricco' dina,Ricco' dina
Illustrare in digitale,2008,Amoruso giuseppe,Amoruso giuseppe
A contribution for the understanding of load-transfer mechanisms in multi-leaf masonry walls: testing and modelling,2006,Binda luigia;J. pina henriques;Anzani anna;Fontana alberto;P. b. lourenço;Engineering structures  ,Binda luigia;Anzani anna;Fontana alberto;Engineering structures  ,J. pina henriques;P. b. lourenço
"Sotto la pelle di bramante e bramantino: radiografie e riflettografie dei dipinti di brera, urbino e madrid. confronti e deduzioni a seguito di vecchie e nuove riprese",2011,Marani pietro cesare;Raccolta vinciana  ,Marani pietro cesare;Raccolta vinciana  
The italian way: tra artigianato e tecnologia intorno al corpo,2011,Cappellieri alba,Cappellieri alba
I gioielli degli scarpa,2012,Cappellieri alba,Cappellieri alba
Evaluation of the repair on multiple leaf stone masonry by acoustic emission,2008,Anzani anna;Binda luigia;A. carpinteri;G. lacidogna;A. manuello;Materials and structures  ,Anzani anna;Binda luigia;Materials and structures  ,A. carpinteri;G. lacidogna;A. manuello
2decide: design of a tool to support decision making in intelligent transport system deployment.,2011,Studer luca pasino;Marchionni giovanna;Caprile elena;D. bankosegger;R. kulmala;M. böhm;S. schwillinsky,Studer luca pasino;Marchionni giovanna;Caprile elena,D. bankosegger;R. kulmala;M. böhm;S. schwillinsky
"State of the art in europeans its evaluation research – where europe has blind spots” - its europe congress, lyon june 2011",2011,Marchionni giovanna;Studer luca pasino;D. bankosegger;R. kulmala,Marchionni giovanna;Studer luca pasino,D. bankosegger;R. kulmala
Indagini per il rilievo dei danni causati dal terremoto del 2004 ad alcune chiese della provincia di brescia,2011,Anzani anna;Binda luigia;Saisi antonella elide,Anzani anna;Binda luigia;Saisi antonella elide
Colour plan for urban design,2008,Ceconello mauro attilio;Bisson mario;Boeri cristina;Vignati giorgio,Ceconello mauro attilio;Bisson mario;Boeri cristina;Vignati giorgio
Valorizing design culture through digital technologies,2011,Ceconello mauro attilio;Spallazzo davide;Redige  ,Ceconello mauro attilio;Spallazzo davide;Redige  
"Walking, learning, enjoying. mobile technology on the trail of design masterpieces",2011,Spallazzo davide;Ceconello mauro attilio;R. lenz,Spallazzo davide;Ceconello mauro attilio,R. lenz
Design for innovation and industry growth,2009,Dominoni annalisa;Tex innovation  ,Dominoni annalisa;Tex innovation  
Perchè l'uomo nello spazio?,2005,Ferraris silvia deborah;L'astronomia  ,Ferraris silvia deborah;L'astronomia  
Abitare marte: scienza e fantascienza,2005,Ferraris silvia deborah;L'astronomia  ,Ferraris silvia deborah;L'astronomia  
Domotica alla fiera,2003,Ferraris silvia deborah;Il giornale dell'architettura  ,Ferraris silvia deborah;Il giornale dell'architettura  
Un incubatore di cultura,2003,Ferraris silvia deborah;Il giornale dell'architettura  ,Ferraris silvia deborah;Il giornale dell'architettura  
Fibre dalla luna alla terra,2002,Ferraris silvia deborah;Il giornale dell'architettura  ,Ferraris silvia deborah;Il giornale dell'architettura  
La casa risponde,2002,Ferraris silvia deborah;Il giornale dell'architettura  ,Ferraris silvia deborah;Il giornale dell'architettura  
Fashion in process. designing the design process,2011,Colombi chiara;Anais ... congresso internacional de pesquisa em design  ,Colombi chiara;Anais ... congresso internacional de pesquisa em design  
Made in quale italia?,2011,Colombi chiara,Colombi chiara
Design research in fashion: from trends to design directions,2011,Colombi chiara;Redige  ,Colombi chiara;Redige  
Natural fashion. from symbolic to cognitive innovation through crafts and design,2011,Colombi chiara,Colombi chiara
Leggere il contesto per orientare il progetto. metodologie e approcci per la produzione e visualizzazione di conoscenza ad orientamento della pratica progettuale nel design della moda.,2008,Colombi chiara,Colombi chiara
"Ricerca, didattica e progetto: il caso aziendale e la definizione del brief di progetto",2002,Bertola paola,Bertola paola
"Per l'esposizione, mi raccomando...! milano e l’esposizione internazionale del sempione del 1906 nei documenti del castello sforzesco",2011,G. botti;Cordera paola;Ricci giuliana,Cordera paola;Ricci giuliana,G. botti
Intenzioni creative creative ways,2011,Arquilla venanzio,Arquilla venanzio
La gestione del colore in real time rendering nella progettazione di spazi interni riconfigurabili,2011,Brevi fausto;M. gaiani;P. c. ricci,Brevi fausto,M. gaiani;P. c. ricci
Altre figure. intorno alle figure di argomentazione,2011,Bucchetti valeria luisa,Bucchetti valeria luisa
Visuale alimentare. forme di narrazione quotidiana,2011,Bucchetti valeria luisa,Bucchetti valeria luisa
Packaging e forme del visuale nella narrazione del prodotto alimentare,2011,Bucchetti valeria luisa,Bucchetti valeria luisa
Il design della comunicazione per la sostenibilità,2011,Bucchetti valeria luisa,Bucchetti valeria luisa
Packaging design and communication accessibility. a study of access design,2011,Bucchetti valeria luisa;Ciravegna erik,Bucchetti valeria luisa;Ciravegna erik
Playin'rebus:enigmatic audiovisual experimentations,2012,Caratti elena;Tolino umberto,Caratti elena;Tolino umberto
The value of imperfection in industrial product.,2011,Ostuzzi francesca;Salvia giuseppe;Rognoli valentina;Levi marinella,Ostuzzi francesca;Salvia giuseppe;Rognoli valentina;Levi marinella
The aesthetic of interaction with materials for design: the bioplasticsʼ identity,2011,Rognoli valentina;Salvia giuseppe;Levi marinella,Rognoli valentina;Salvia giuseppe;Levi marinella
Natural fibre composites in product design: an investigation into material perception and acceptance,2011,Rognoli valentina;E. karana;O. pedgley,Rognoli valentina,E. karana;O. pedgley
Colore e wayfinding: una sperimentazione all’ospedale san paolo di milano,2011,Zingale salvatore;Boeri cristina;M. pastore,Zingale salvatore;Boeri cristina,M. pastore
Formats and educational models for territorial communication design,2011,Calabi daniela anna;Chiodo elisa;Quaggiotto marco,Calabi daniela anna;Chiodo elisa;Quaggiotto marco
Design research scenarios for territorial identities,2011,Calabi daniela anna;Chiodo elisa;Quaggiotto marco,Calabi daniela anna;Chiodo elisa;Quaggiotto marco
High-resolution measurements of face-to-face contact patterns in a primary school,2011,Cécile viboud;Juliette stehlé;Nicolas voirin;Alain barrat;Ciro cattuto;Lorenzo isella;Jean françois pinton;Quaggiotto marco;Wouter van den broeck;Corinne régis;Bruno lina;Philippe vanhems;Plos one  ,Quaggiotto marco;Plos one  ,Cécile viboud;Juliette stehlé;Nicolas voirin;Alain barrat;Ciro cattuto;Lorenzo isella;Jean françois pinton;Wouter van den broeck;Corinne régis;Bruno lina;Philippe vanhems
The extended value of design: an advanced design perspective,2011,Celi manuela;Celaschi flaviano;Mata garcia laura yadenira;Design management journal  ,Celi manuela;Celaschi flaviano;Mata garcia laura yadenira;Design management journal  
Optimization of trips to the university: a new algorithm for a carpooling service based on the variable neighborhood search,2011,Bruglieri maurizio;T. davidovic;S. roksandic,Bruglieri maurizio,T. davidovic;S. roksandic
Rendere il visibile. la raffigurazione dei luoghi tra disegno dal vero e modello analogico,2002,Pierluisi gabriele,Pierluisi gabriele
Reassess injection moulding defects for sustainability,2011,Ostuzzi francesca;Salvia giuseppe;Rognoli valentina;Levi marinella,Ostuzzi francesca;Salvia giuseppe;Rognoli valentina;Levi marinella
Teaching and learning graphic design basics through “play metaphor”,2011,Caratti elena;Design principles & practices  ,Caratti elena;Design principles & practices  
Playin'rebus,2012,Caratti elena,Caratti elena
Sport e stile150 anni di immagini al femminile,2011,Turinetto marco;M. canella;S. giuntini,Turinetto marco,M. canella;S. giuntini
Modeling the staticbehaviour of a double curvature brickwork vault,2010,Anzani anna;Condoleo paola;Gobbo antonia;Taliercio alberto;Advanced materials research  ,Anzani anna;Condoleo paola;Gobbo antonia;Taliercio alberto;Advanced materials research  
Il gioiello sostenibile di riccardo dalisi,2012,Cappellieri alba,Cappellieri alba
Correlation between intrinsic characteristics of industrial products and user's perception,2011,Colombo sara;Gorno roberta;Rognoli valentina,Colombo sara;Gorno roberta;Rognoli valentina
"Spaces for innovative communities, between immanence and pre-figuring.",2011,Rebaglio agnese,Rebaglio agnese
"Figure di perigrafia. sul designer di cornici, autori di forme dell'accesso",2011,Baule giovanni,Baule giovanni
"Mobile and collaborative. mobile phones, digital services and sociocultural activation",2011,Pillan margherita;G. ferri;C. cipolla,Pillan margherita,G. ferri;C. cipolla
Designing formal attributes and user experience in public services,2011,Maiocchi marco maria;Pillan margherita,Maiocchi marco maria;Pillan margherita
Lettera da via varese,2007,De lucchi michele;Interni. la rivista dell'arredamento  ,De lucchi michele;Interni. la rivista dell'arredamento  
Biblioteca di storia dell'arte e restauro della manica lunga,2005,De lucchi michele,De lucchi michele
Allestimento degli interni e grafica del neues museum berlino,2003,De lucchi michele,De lucchi michele
L’oggetto nell’arte contemporanea. uso e riuso,2011,E. crispolti;Mazzanti anna,Mazzanti anna,E. crispolti
Daniel spoerri e la seconda symi: dalla città alla campagna e ritorno. motivi di riflessione attorno all’oggetto nell’arte contemporanea,2011,Mazzanti anna,Mazzanti anna
"“il verismo ci ha stancati”. le aspirazioni dell’anima simbolista attraverso il dibattito teorico e mario de maria luna. tavole di osteria ai prati di castello, mario de maria rosso di sera bel tempo si spera, ettore tito, amore e le parche",2011,Mazzanti anna,Mazzanti anna
Pas de deux,2011,Irace fulvio,Irace fulvio
Fashion design vs design dei servizi: i nuovi spazi dell'ospitalità,2007,Scullica francesco;G. cervetta,Scullica francesco,G. cervetta
"Il bulgari hotel, caso studio di integrazione fra design, moda, servizi",2007,Scullica francesco;G. cervetta,Scullica francesco,G. cervetta
"C.p. company, nuove forme di ospitalità",2007,Scullica francesco;G. cervetta,Scullica francesco,G. cervetta
Interni per l'ospitalità: il confronto con il patrimonio edilizio diffuso,2007,Scullica francesco,Scullica francesco
"Designing designers: design evolution by east and west. new ambients, new products, new designers",2006,Collina luisa maria virginia;Scullica francesco,Collina luisa maria virginia;Scullica francesco
Knowledge management e design: un prospective italienne.,2004,Bertola paola;Design management magazine  ,Bertola paola;Design management magazine  
Parquet medoc,2010,De lucchi michele,De lucchi michele
"Il ponte della pace, tbilisi (georgia)",2009,De lucchi michele,De lucchi michele
Lampada tolomeo,1989,De lucchi michele,De lucchi michele
Stampante ink jet artjet 10 (xp 30),2001,De lucchi michele,De lucchi michele
Ponte di accesso al triennale design museum,2008,De lucchi michele,De lucchi michele
Uffici del triennale design museum,2011,De lucchi michele,De lucchi michele
The fuller’s heritage: organic models and artificialmicrocosm in xx century domes.,2012,Rossi michela,Rossi michela
Santa maria del quartiere in parma:building survey.,2012,Paolo giandebiaggi;Andrea ghiretti;Maria evelina melley;Daniela paltrinieri;Rossi michela;Chiara vernizzi,Rossi michela,Paolo giandebiaggi;Andrea ghiretti;Maria evelina melley;Daniela paltrinieri;Chiara vernizzi
