title,author,year,type,keywords,cluster
Il valore delle connessioni,"CEPPI, GIULIO",2014,01.1 Articolo in Rivista,-,nocluster
Il naso nel bicchiere,"CEPPI, GIULIO",2014,01.1 Articolo in Rivista,-,nocluster
L'era dell'infinitamente piccolo,"CEPPI, GIULIO",2014,01.1 Articolo in Rivista,-,nocluster
Il potere degli archetipi,"CEPPI, GIULIO",2015,01.1 Articolo in Rivista,-,nocluster
Come rinnovare una città,"CEPPI, GIULIO",2015,01.1 Articolo in Rivista,-,nocluster
La frequenza giusta - The Right Wavelenght,"BOSONI, GIAMPIERO",2014,01.1 Articolo in Rivista,Tecnologia LED,nocluster
Urban Underground and Human Beings: relationship inquiry through showcase analysis,"CASCIANI, DARIA;ROSSI, MAURIZIO",2014,01.1 Articolo in Rivista,-,nocluster
An applied research to assess the experience of the colour of urban lighting: a pilot study in Milano downtown,"CASCIANI, DARIA;ROSSI, MAURIZIO",2014,01.1 Articolo in Rivista,-,nocluster
New Light Vision,"CASCIANI, DARIA;MUSANTE, FULVIO;ROSSI, MAURIZIO;SINISCALCO, ANDREA",2014,01.1 Articolo in Rivista,-,nocluster
Art seen from outside: Non-artistic legitimation within the field of fashion design,"Marco Pedroni;VOLONTE', PAOLO GAETANO",2014,01.1 Articolo in Rivista,-,nocluster
The internationalization of fashion studies: Rethinking the peer-reviewing process,"Emanuela Mora;Agnès Rocamora;VOLONTE', PAOLO GAETANO",2014,01.1 Articolo in Rivista,-,nocluster
On the issue of sustainability in fashion studies,"Emanuela Mora;Agnès Rocamora;VOLONTE', PAOLO GAETANO",2014,01.1 Articolo in Rivista,-,nocluster
Local culture and global market: A conversation with protagonists of the Italian fashion system,"Emanuela Mora;VOLONTE', PAOLO GAETANO",2014,01.1 Articolo in Rivista,-,nocluster
Design worlds and science and technology studies,"VOLONTE', PAOLO GAETANO",2014,01.1 Articolo in Rivista,-,nocluster
The relocation problem for the one-way electric vehicle sharing,"BRUGLIERI, MAURIZIO;COLORNI VITALE, ALBERTO;LUE', ALESSANDRO",2014,01.1 Articolo in Rivista,-,nocluster
Designing Controversies and their Publics,"Tommaso Venturini;Donato Ricci;MAURI, MICHELE;Lucy Kimbell;Axel Meunier",2015,01.1 Articolo in Rivista,-,nocluster
"Humanities Design Lab: Understanding and Shaping Cross-fertilization
Experiences","CELI, MANUELA;Formia,E",2014,01.1 Articolo in Rivista,Trans-disciplinary; Design Driven Innovation; Humanities driven; Cross-fertilization,nocluster
The emergence of new networked business models from technology innovation: an analysis of 3-D printing design enterprises,"CAUTELA, CABIRIO;P. Pisano;M. Pironti",2014,01.1 Articolo in Rivista,"Creative and design services, 3-D printing, open business models",nocluster
Product design strategies in technological shifts: An explorative study of Italian design-driven companies,"M. Simoni;CAUTELA, CABIRIO;ZURLO, FRANCESCO",2014,01.1 Articolo in Rivista,design innovation,nocluster
Changing customer roles to innovate business models: an overview of design-intensive industries,"P. Pisano;CAUTELA, CABIRIO;M. Pironti",2014,01.1 Articolo in Rivista,Business models,nocluster
Franco Albini e la gommapiuma Pirelli. per una storia della schiuma di lattice di caucciù in Italia (1933-1951),"BOSONI, GIAMPIERO",2014,01.1 Articolo in Rivista,Franco Albini; gomma; Pirelli,nocluster
"Introduction: Economic regulation of transport infrastructure, theory and practices","BERIA, PAOLO;PONTI, MARCO GUIDO;Ramella F.",2015,01.1 Articolo in Rivista,-,nocluster
Knowledge of Different Roofing Systems in the Politecnico di Milano: Geometric Survey and Material Investigation,"AUGELLI, FRANCESCO;ANZANI, ANNA;CANTINI, LORENZO;CONDOLEO, PAOLA;GOBBO, ANTONIA;MASTROPIRRO, ROBERTA",2015,01.1 Articolo in Rivista,-,nocluster
Crescere con gli stereotipi. Identità dei giocattoli e i modelli di genere,"BUCCHETTI, VALERIA LUISA",2014,01.1 Articolo in Rivista,"Design, giocattoli, genere, stereotipi",nocluster
Esplorando la dimensione sociale dell’illuminazione urbana,"CASCIANI, DARIA",2014,01.1 Articolo in Rivista,-,nocluster
Il fenomeno dell'Urban Social Lighting,"CASCIANI, DARIA",2014,01.1 Articolo in Rivista,-,nocluster
Ricerca & Innovazione: Ridisegnare la luce,"CASCIANI, DARIA",2013,01.1 Articolo in Rivista,-,nocluster
Intelligent design with chromogenic materials,"FERRARA, MARIA RITA;M. Bengisu",2014,04.1 Contributo in Atti di convegno,materials; chromogenic materials; smart; Design; experimental investigation,nocluster
2013. L’impatto delle tecnologie sulla pratica e la cultura del design,"FERRARA, MARIA RITA",2014,01.1 Articolo in Rivista,Design; innovazione tecnologica; maker; open design; design practices,nocluster
Social Design for the Mediterranean,"FERRARA, MARIA RITA",2014,01.1 Articolo in Rivista,social innovation; creative practices; activism; Design; Mediterranean areas; emerging societal; Socioeconomic impacts; territorial resources; Social design,nocluster
Un punto di vista sul Salone 2015,"FINESSI, GIUSEPPE",2015,01.1 Articolo in Rivista,-,nocluster
Approcci di complessità nel progetto sostenibile / Approaches to complexity in sustainable design,"NEBULONI, ATTILIO",2014,01.1 Articolo in Rivista,-,nocluster
Un cuore nuovo alla Barchessa,"SCULLICA, FRANCESCO;dipartimento di Design del Politecnico di Milano",2014,01.1 Articolo in Rivista,Brand; Interior Design; Retail design; Fashion and Luxury industry,nocluster
Reinventare una meta,"SCULLICA, FRANCESCO;dipartimento di design del Politecnico di Milano",2014,01.1 Articolo in Rivista,architettura; Interior Design; Design; furniture design; sostenibilità; progettazione tecnologica,nocluster
Climaps by Emaps in 2 Pages (A Summary for Policy Makers and Busy People),"MAURI, MICHELE;AZZI, MATTEO;CIMINIERI, DANIELE;UBOLDI, GIORGIO ROBERTO",2014,01.1 Articolo in Rivista,-,nocluster
La nuova ospitalità,"SCULLICA, FRANCESCO;ELGANI, ELENA MARIELE",2014,01.1 Articolo in Rivista,hotel design; Interior Design; design hostel; art hotel; hotel for all; grandi eventi,nocluster
"“Lievitare” la materia. Pirelli, la gomma, il design e la dimensione politecnica","FERRARA, MARIA RITA",2014,01.1 Articolo in Rivista,storia del design; Material Design; gomma; Pirelli; Roberto Mango,nocluster
Design Research for Mediterranean Social Development,"FERRARA, MARIA RITA",2014,01.1 Articolo in Rivista,Mediterranean design; design for emergency; social design; social innovation; economic development,nocluster
Il Politecnico di Milano prende il volo,"RATTI, ANDREA;ERCOLI, SEBASTIANO",2014,01.1 Articolo in Rivista,-,nocluster
The Milan Polytechnic wears jeans,"RATTI, ANDREA;BIONDA, ARIANNA",2014,01.1 Articolo in Rivista,-,nocluster
L’approccio della Fratelli Guzzini ai materiali,"ROGNOLI, VALENTINA;C. Santulli",2014,01.1 Articolo in Rivista,materiali; PMMA,nocluster
"Advanced design as reframing practice: Ethical challenges and
anticipation in design issues","CELI, MANUELA;Flaviano Celaschi",2015,01.1 Articolo in Rivista,Future; Advanced design; Design driven innovation; Responsibility; Ethics; Mediation,nocluster
Let's sail,"RATTI, ANDREA;BIONDA, ARIANNA",2014,01.1 Articolo in Rivista,-,nocluster
Non tutto quello che sembra ecologico lo è,"BOSONI, GIAMPIERO;L. Menghini",2014,01.1 Articolo in Rivista,sostenibilità; ecologia; Design,nocluster
Colour stories,"BISSON, MARIO",2014,01.1 Articolo in Rivista,-,nocluster
Posture o luci. A ciascuno il suo,"PICCINNO, GIOVANNA",2014,01.1 Articolo in Rivista,temporary living,nocluster
"Leonardo: giardini, giardini pensili e verzure","MARANI, PIETRO",2015,01.1 Articolo in Rivista,Leonardo da Vinci,nocluster
City Making,"MAFFEI, STEFANO;BIANCHINI, MASSIMO",2014,01.1 Articolo in Rivista,-,nocluster
Bestuario de los autoproductores,"MAFFEI, STEFANO;BIANCHINI, MASSIMO",2014,01.1 Articolo in Rivista,-,nocluster
Innovare in salsa emiliana,"MAFFEI, STEFANO",2014,01.1 Articolo in Rivista,-,nocluster
Fabbricare e distribuire assieme,"MAFFEI, STEFANO",2014,01.1 Articolo in Rivista,-,nocluster
Enabling environments,"MAFFEI, STEFANO",2014,01.1 Articolo in Rivista,-,nocluster
A caccia di pionieri,"MAFFEI, STEFANO",2014,01.1 Articolo in Rivista,-,nocluster
Aforismi visivi,"IRACE, FULVIO",2014,01.1 Articolo in Rivista,Alessandro Mendini,nocluster
CitySensing: Fusing City Data for Visual Storytelling,"BALDUINI, MARCO;DELLA VALLE, EMANUELE;AZZI, MATTEO;Larcher, Roberto;Antonelli, Fabrizio;CIUCCARELLI, PAOLO",2015,01.1 Articolo in Rivista,-,nocluster
Conoscere per gestire le merci pericolose,"BORGHETTI, FABIO;GANDINI, PAOLO;Todeschini, Veronica;Pugliano, Antonio;Mattavelli Solbiati, Mauro;Vanetti, Fulvio",2015,01.1 Articolo in Rivista,-,nocluster
Retorno a la naturaleza. Expo Milano: from the plans to the pavilions,"IRACE, FULVIO",2015,01.1 Articolo in Rivista,esposizione universale Milano 2015,nocluster
Designing for public sector innovation in the UK: Design strategies for paradigm shifts,"SANGIORGI, DANIELA",2015,01.1 Articolo in Rivista,"Service innovation, Public services, Design industry, Service design",nocluster
Interior design (progettazione degli interni). In Abbecedario,"Dezzi Bardeschi, Marco;PICCINNO, GIOVANNA",2014,01.1 Articolo in Rivista,Interior design. Abitare contemporaneo. Spazi urbani complessi. Spazi interstiziali. Qualità ambientali. Design Primario,nocluster
Glossario Autostradale,"BORGHETTI, FABIO;GANDINI, PAOLO",2015,01.1 Articolo in Rivista,-,nocluster
A Theoretical Framework for Studying Service Design Practices: First Steps to a Mature Field,"SANGIORGI, DANIELA;Prendiville, Alison",2015,01.1 Articolo in Rivista,"Service Design, New Service Development, Service Innovation",nocluster
Design for Value Co-Creation: Exploring Synergies Between Design for Service and Service Logic,"Wetter Edman, Katarina;SANGIORGI, DANIELA;Edvardsson, Bo;Holmlid, Stefan;Grönroos, Christian;Mattelmäki, Tuuli",2014,01.1 Articolo in Rivista,service design; design for service; service logic; service innovation; resource integration; value co-creation; service system; co-design; co-creation,nocluster
Transformative Services and Transformation Design,"SANGIORGI, DANIELA",2011,01.1 Articolo in Rivista,"Service Design, Transformative Services, Transformation Design, Transformational Change",nocluster
"New design challenges to widely implement ‘Sustainable
ProducteService Systems'","VEZZOLI, CARLO ARNALDO;Ceschin, F.;Diehl, J. C.;Kohtala, C.",2015,01.1 Articolo in Rivista,Sustainable Product-Service Systems; Design for sustainability; System innovation,nocluster
Sustainable Product-Service System Design applied to Distributed Renewable Energy fostering the goal of sustainable energy for all,"VEZZOLI, CARLO ARNALDO;Ceschin, F.;Diehl, J. C.",2015,01.1 Articolo in Rivista,"Higher Education Institutions, Curriculum Development, Sustainable Product-Service Systems, Distributed Renewable Energy, Learning Resources, Open Source and Copyleft",nocluster
Emerging Issues in Service Design,Sangiorgi Daniela;Junginger Sabine,2015,01.1 Articolo in Rivista,-,nocluster
"Personal development, participation and design","SANGIORGI, DANIELA;Gillen, Julia;Junginger, Sabine;Whitham, Roger",2010,01.1 Articolo in Rivista,-,nocluster
Integrating Evidence-based and Experience-based approaches in healthcare service design,"Carr, Valerie;SANGIORGI, DANIELA;Büscher, Monika;Cooper, Rachel",2011,01.1 Articolo in Rivista,"Evidence-based design, experience-based design, public services, primary care, patient engagement, service design, co-design",nocluster
Service Design Research Pioneers. An overview of Service Design research developed in Italy since the ‘90s,"SANGIORGI, DANIELA;Pacenti, Elena",2010,01.1 Articolo in Rivista,-,nocluster
DIY materials,"ROGNOLI, VALENTINA;BIANCHINI, MASSIMO;MAFFEI, STEFANO;Karana, E.",2015,01.1 Articolo in Rivista,DIY materials; Imperfection; Personalisation; Self-production,nocluster
Beyond taste. Fueling a food (r)evolution with design,"MAFFEI, STEFANO;PARINI, BARBARA",2015,01.1 Articolo in Rivista,-,nocluster
IL RITORNO DEI MATERIALI NATURALI: NUOVE TENDENZE AUTARCHICHE,"Catucci, Stefano;FERRARA, MARIA RITA;Lucibello, Sabrina",2015,01.1 Articolo in Rivista,"Materiali, Design, Growing Design, etica, innovazione",nocluster
Smart Materials,"ERCOLI, SEBASTIANO;FERRARA, MARIA RITA",2015,01.1 Articolo in Rivista,"Material innovation, design, MADEC, smart materials, chromogenic materials, memory shape materials, Daan Roosegaard, Doris Kim Sung",nocluster
"Evoluzione del concept food design: intersezioni storiche tra cibo, design e cultura alimentare occidentale","FERRARA, MARIA RITA;Massari, Sonia",2015,01.1 Articolo in Rivista,"design history, food design, food engineering, food studies, Slow Food",nocluster
LA SCRITTURA CRITICA DI ANNA MARIA FUNDARÒ: RADICI E IDENTITÀ DEL DISEGNO INDUSTRIALE IN SICILIA,"FERRARA, MARIA RITA",2015,01.1 Articolo in Rivista,"Anna Maria Fundarò, Disegno industriale, identità siciliana, storia del design, Università di Palermo",nocluster
Interazione/Interfaccia/Interaction design,"FERRARA, MARIA RITA",2015,01.1 Articolo in Rivista,"interazione, interfaccia intangibile, interfaccia tangibile",nocluster
Smart materials based research for tangible user interfaces,"FERRARA, MARIA RITA",2015,01.1 Articolo in Rivista,"communicative dress, responsive environment, smart material interface, interaction design, design research, tangible user interfaces",nocluster
"Il simbolo e la ragione. Forma, numero e misura nel cimitero della Villetta a Parma,","ROSSI, MICHELA",2015,01.1 Articolo in Rivista,Cimitero; forma e misura; metrologia storica; recinto; simbolo;,nocluster
The Architecture of Color: Number and Shapes as Measurement and Representation Tools,"ROSSI, MICHELA;BURATTI, GIORGIO",2015,01.1 Articolo in Rivista,"color, color models, digital color models",nocluster
A Real-time Information System for Public Transport in Case of Delays and Service Disruptions,"BRUGLIERI, MAURIZIO;BRUSCHI, FRANCESCO;COLORNI VITALE, ALBERTO;LUE', ALESSANDRO;NOCERINO, ROBERTO;RANA, VINCENZO",2015,01.1 Articolo in Rivista,-,nocluster
A framework for design innovation: Present and future discussions,"MORTATI, MARZIA",2015,01.1 Articolo in Rivista,Design Innovation; Design value; Designer-citizen,nocluster
A socio-technical approach to design for community resilience: A framework for analysis and design goal forming.,"Joon, Sang Baek;MERONI, ANNA;MANZINI, EZIO",2015,01.1 Articolo in Rivista,Service Design; Community Centred  Design; Resilience,nocluster
VeryBello e le aspettative su Expo,"CEPPI, GIULIO",2015,01.1 Articolo in Rivista,-,nocluster
I prodotti sono luoghi,"CEPPI, GIULIO",2015,01.1 Articolo in Rivista,-,nocluster
Il paradosso di viaggiare a km zero,"CEPPI, GIULIO",2015,01.1 Articolo in Rivista,-,nocluster
"Brand, bespoke e consum-attori","CEPPI, GIULIO",2015,01.1 Articolo in Rivista,-,nocluster
L'era del society driven design,"CEPPI, GIULIO",2015,01.1 Articolo in Rivista,-,nocluster
Il design delle relazioni,"CEPPI, GIULIO",2015,01.1 Articolo in Rivista,-,nocluster
Design for all vs Design fashion,"CEPPI, GIULIO",2015,01.1 Articolo in Rivista,-,nocluster
"Cultura destilada. Oma, Fondazione Prada Milano","IRACE, FULVIO",2015,01.1 Articolo in Rivista,"Oma, Fondazione Prada, Milano",nocluster
Star-studded hotel-heaven,"SCULLICA, FRANCESCO",2011,01.1 Articolo in Rivista,"hotel, interior design, star raiting",nocluster
Designing a community garden,"FASSI, DAVIDE;SACHERO, ALESSANDRO;SIMEONE, GIULIA",2014,01.1 Articolo in Rivista,-,nocluster
Gli echi di Leonardo e Giorgione nel paesaggio idealista e simbolista in Italia. Dalla tradizione all’astrazione,"MAZZANTI, ANNA",2015,01.1 Articolo in Rivista,"simbolismo, paesaggio, idealismo, colore, tradizione, Leonardo, Giorgione",nocluster
"La materia del vuoto. Giardini e paesaggio, ultima frontiera del progetto urbano.","ROSSI, MICHELA;dezzi bardeschi, Mario",2015,01.1 Articolo in Rivista,"giardini, paesaggio urbano, città contemporanea, disegno.",nocluster
Storytelling e user led design per rinnovare l’identità dei luoghi,"PARENTE, MARINA",2016,01.1 Articolo in Rivista,-,nocluster
"Designing the City Identity: Strategic and Product Design for New Experiential Ways of Living, Enabling and Interacting with the Urban Context","PARENTE, MARINA",2015,01.1 Articolo in Rivista,-,nocluster
Design and Organizational Change in the Public Sector,"DESERTI, ALESSANDRO;Rizzo, F.",2014,01.1 Articolo in Rivista,Advanced Participatory Design; Service Design; Public Sector; Organisational Change,nocluster
Design and the cultures of enterprises,"DESERTI, ALESSANDRO;RIZZO, FRANCESCA",2014,01.1 Articolo in Rivista,Organisational Change; Design Culture; Design Thinking,nocluster
Vulnerabilità e accessibilità delle tratte ferroviarie a cielo aperto per i soccorsi in emergenza - Vulnerability and accessibility of open rail routes for emergency rescue,"BORGHETTI, FABIO;Malavasi, Gabriele",2016,01.1 Articolo in Rivista,Rail safety; Emergency management; Rail transport,nocluster
PROGETTO DESTINATION Un modello per la gerarchizzazione del territorio mediante l’utilizzo di indicatori di sintesi. Applicazione alla Regione Lombardia,"Giudice, Antonio Davide;BORGHETTI, FABIO;GANDINI, PAOLO;MAJA, ROBERTO",2015,01.1 Articolo in Rivista,"trasporto sostanze pericolose, sicurezza trasporti, rischio trasporti",nocluster
Design and Sense of Construction,"IANNILLI, VALERIA MARIA;VACCA, FEDERICA",2015,01.1 Articolo in Rivista,-,nocluster
From the Heritage of Made in Italy to the New Digital Fashion Companies,"BERTOLA, PAOLA;COLOMBI, CHIARA",2016,01.1 Articolo in Rivista,-,nocluster
Il lato nascosto del Made in Italy,"CEPPI, GIULIO",2015,01.1 Articolo in Rivista,-,nocluster
Punto vendita come medium glocale,"CEPPI, GIULIO",2015,01.1 Articolo in Rivista,-,nocluster
Il design salverà le megalopoli,"CEPPI, GIULIO",2016,01.1 Articolo in Rivista,-,nocluster
Siamo davvero figli delle stelle,"CEPPI, GIULIO",2016,01.1 Articolo in Rivista,-,nocluster
Capsule collection di senso,"CEPPI, GIULIO",2016,01.1 Articolo in Rivista,-,nocluster
A Review of the Intellectual Property Rights in the Field of Wearable Sensors and Systems,"ANDREONI, GIUSEPPE;PICCINI, LUCA;BARBIERI, MASSIMO",2011,01.1 Articolo in Rivista,-,nocluster
